address,latitude,longitude,car_type,zoneId,zoneName
서울 중구 예관동 22-1,37.565277,126.998085,2,11347,을지로4가역 9번출구(배오개길 노상)
서울 마포구 동교동 172-1,37.557983,126.927231,2,11351,홍대입구역 5번출구
서울 금천구 독산동 152-3,37.472137,126.897667,2,11361,독산사거리
서울 서대문구 충정로3가 480 더스타일하우스디센트럴,37.561348,126.962296,2,11373,충정로역 8번출구
서울 종로구 수송동 83-1 수송스퀘어,37.5742,126.981361,2,11383,광화문 수송스퀘어
서울 용산구 한강로2가 420 용산푸르지오써밋,37.527218,126.965042,2,11384,용산 푸르지오써밋
"서울 용산구 한강대로 95 (한강로2가, 래미안용산 더 센트럴)",37.529091,126.96714,2,11387,신용산역 3번출구
서울 동대문구 휘경동 192-1 휘경 제이스카이시티,37.590321,127.060837,2,11403,회기 제이스카이시티
서울 노원구 공릉동 441-92,37.627098,127.077263,2,11417,공릉역 우은빌딩
서울 광진구 중곡동 169-80,37.568974,127.085793,2,11423,용곡삼거리
서울 용산구 한강로2가 426,37.535469,126.971535,2,11425,용산 베르디움
서울 구로구 신도림동 413-49,37.504696,126.882919,2,11432,구로 아주빌딩
서울 송파구 마천동 181,37.495068,127.151054,2,11437,마천역 1번출구
서울 양천구 신월동 446-3,37.523964,126.842377,2,11440,신월동 경창시장
서울 강남구 도곡동 456-15,37.483456,127.045334,2,11448,도곡까치공원 옆
서울 강남구 개포동 1238-5,37.478241,127.04612,2,11454,개포동 포이사거리
서울 동대문구 장안동 462,37.562389,127.067307,2,11468,장한평역 4번출구(스피존)
서울 서대문구 홍제동 469 인왕산 한신휴플러스,37.585335,126.947365,2,11471,휴플러스 주차장
서울 동작구 상도동 493-9,37.494541,126.954185,2,11472,숭실대입구역 1번출구
서울 강서구 염창동 312,37.550594,126.866478,2,11481,등촌역 역세권청년주택
서울 강남구 대치동 995-28,37.508537,127.064644,2,11509,파크하얏트호텔 뒤
서울 종로구 명륜4가 187 이화빌딩,37.582397,126.998741,2,11519,혜화역 4번출구(아시아주차장)
서울 서초구 양재동 351,37.467529,127.041634,2,11587,양재동 꽃시장 앞
서울 강서구 화곡동 854-5,37.529022,126.854584,2,11591,화곡 드림월드
서울 서초구 서초동 1502-12,37.489571,127.007736,2,11610,서초역 역세권청년주택
서울 금천구 독산동 1160,37.463837,126.89122,2,11611,독산 롯데캐슬아파트
서울 강남구 대치동 514,37.496971,127.072792,2,11625,학여울역 환승공영주차장
서울 송파구 신천동 14,37.52177,127.102646,2,11626,신천유수지
서울 강서구 가양동 1457-1,37.57151,126.841698,2,11627,가양라이품 공영주차장
서울 구로구 오류동 55-5 칸타빌레 6차,37.495876,126.845497,2,11629,오류동 칸타빌레6차
서울 서초구 양재동 6-8,37.482704,127.041588,2,11632,영동2교 교차로 옆
서울 강서구 화곡동 157-1,37.534115,126.850967,2,11634,신정초등학교 옆
서울 동대문구 장안동 458-8 장안동주차전용빌딩,37.562176,127.068779,2,11670,장한평역 4번출구(덕원주차장)
서울 서초구 서초동 1359-8,37.486145,127.030869,2,11681,서초문화예술정보학교 옆
서울 서대문구 창천동 29-90,37.555779,126.937851,2,11687,신촌역 4번출구(앨리트타워)
서울 서대문구 창천동 18-21 피델리아 타워,37.556564,126.937439,2,11688,신촌 피델리아
"서울 마포구 서강로 75-16(창전동, 이랜드 PEER 신촌)",37.549671,126.931488,2,11691,이랜드 신촌청년주택
서울 노원구 공릉동 89-1 대덕프라자,37.620754,127.083717,2,11762,화랑대역 3번출구
서울 중랑구 면목동 655-4 세방사우나,37.579155,127.085083,2,11763,면목시장 앞
서울 중랑구 망우동 303-14,37.611702,127.104691,2,11774,신내역 4번출구
서울 중랑구 신내동 384-6,37.607658,127.100319,2,11776,능산지하차도 옆
서울 송파구 방이동 88-2,37.514977,127.124802,2,11808,올림픽공원역 3번출구
서울 양천구 신정동 321-3,37.517315,126.86705,2,11833,양천구청 옆 공영주차장
서울 강동구 천호동 458-3 천호역 한강 청년주택,37.539402,127.122475,2,11862,천호역 1번출구
서울 송파구 방이동 50-14,37.51564,127.114449,2,11903,한성백제역 1번출구
서울 구로구 신도림동 337,37.509697,126.888542,2,11906,홈플러스 신도림점
서울 서초구 양재동 399,37.471539,127.048645,2,11957,구룡공원 공영주차장
서울 광진구 화양동 49-9 동신빌딩,37.542309,127.065224,2,1197,건대입구역 1번출구
서울 마포구 도화동 573,37.541759,126.94838,2,11980,마포역 2번출구(에비뉴 67)
서울 동작구 흑석동 26-2,37.506752,126.968231,2,11981,블루스톤스포츠
서울 중랑구 묵동 169-12 로프트원 태릉입구역,37.615299,127.076881,2,11982,태릉입구역 7번출구
서울 용산구 도원동 4-5 용문동 주민센터,37.538914,126.957664,2,11990,용문동 주민센터
서울 동대문구 용두동 100-5 동대문 베네스트,37.577774,127.03363,2,11996,제기동역 6번출구
서울 서초구 서초동 1338-5,37.489765,127.029938,2,12002,서초 에피소드393
서울 중랑구 묵동 176-39 칼튼테라스,37.611713,127.078362,2,12011,먹골역 1번출구
서울 종로구 관수동 155-1 세종주차빌딩,37.568943,126.989388,2,12026,전태일기념관 옆 세종주차장
서울 강서구 화곡동 1170,37.546146,126.836052,2,12035,우장산역 3번출구(해링턴)
서울 양천구 신월동 170-6,37.532612,126.828712,2,12036,신월3동 공영주차장
서울 도봉구 방학동 707,37.665688,127.043694,2,12041,CGV방학점 옆
서울 강동구 고덕동 210-1 고덕센트럴푸르지오,37.557594,127.170135,2,12043,상일동역 4번출구
서울 중랑구 상봉동 500 상봉 프레미어스 엠코,37.598259,127.091637,2,12048,엔터식스 상봉점
서울 강서구 등촌동 671-1,37.559071,126.841248,2,12049,발산역 청년주택(엘크루)
서울 광진구 구의동 593-15 성진프라자,37.535828,127.091049,2,12050,강변역(스파랜드)
서울 관악구 신림동 1422-5 르네상스,37.484631,126.930153,2,12055,신림역 7번출구(르네상스)
서울 광진구 자양동 219-30,37.536217,127.082649,2,12081,구의역 4번출구
서울 금천구 시흥동 840-53,37.453735,126.905319,2,12090,서울시흥초등학교 앞
서울 구로구 개봉동 280-5,37.487083,126.858307,2,12091,서울개봉초등학교 앞
서울 양천구 신정동 914-1,37.526661,126.856529,2,12092,신정역 2번출구(캠프914)
서울 강남구 역삼동 826-26,37.496403,127.029869,2,12096,강남역 3번출구
서울 영등포구 여의도동 27-3 하나증권빌딩,37.522549,126.921967,2,12108,하나금융투자빌딩(영등포)
서울 서초구 잠원동 38-23,37.510899,127.019966,2,12109,논현역 5번출구
서울 용산구 효창동 255-5 효창동 주민센터,37.542515,126.961838,2,1212,효창동 주민센터
서울 금천구 가산동 459-11,37.481552,126.88179,2,12143,롯데렌탈 구로지점(B)
서울 영등포구 양평동5가 21,37.537376,126.89286,2,12153,선유도역 7번출구(롯데양평빌딩)
서울 송파구 문정동 641-11 한양타워,37.485947,127.117935,2,12156,문정역 한양타워
서울 강북구 수유동 740 에피소드 수유 838,37.636936,127.023354,2,12173,수유 에피소드838
서울 구로구 구로동 832,37.479794,126.895409,2,12185,구로동 지타워
서울 서대문구 창천동 72-12 테라운드,37.556259,126.934578,2,12195,신촌역 1번출구
서울 중구 남대문로5가 827 T타워,37.553902,126.975677,2,12196,서울역 10번출구 옆(T타워)
서울 서초구 잠원동 27-2,37.51445,127.019241,2,12205,신사역 4번출구
서울 서초구 방배동 328-1,37.485455,126.992676,2,12206,방배1동 공영주차장
서울 강남구 논현동 117-7 논현주차타워,37.516869,127.038315,2,12222,강남구청역 3번출구
서울 송파구 문정동 628 가든파이브툴,37.478535,127.118935,2,12227,롯데렌탈 송파지점(B)
서울 마포구 노고산동 57-50,37.55405,126.934769,2,12230,신촌 에피소드369
서울 관악구 봉천동 854-3,37.479496,126.953339,2,12232,서울대입구역 청년주택
서울 송파구 오금동 618-1,37.505699,127.138725,2,12237,거여초등학교 옆
서울 동대문구 휘경동 266-6 프리미어 M 회기,37.589851,127.059502,2,12252,회기 프리미어M
서울 송파구 석촌동 60,37.503296,127.100334,2,12257,석촌고분역 2번출구
서울 금천구 시흥동 831-6,37.451439,126.908417,2,12258,시흥동 카멜리아
서울 구로구 구로동 81-3,37.493641,126.886803,2,12270,구로경찰서 앞(스페스큐브)
서울 광진구 구의동 54-19,37.551109,127.090874,2,12303,아차산역 2번출구
서울 용산구 원효로1가 134,37.541348,126.969444,2,12305,남영역 1번출구(청년주택)
서울 금천구 독산동 295-10,37.470592,126.895714,2,12312,롯데마트 VIC금천점
서울 은평구 구산동 198-3,37.612236,126.915054,2,12319,구산역 청년주택
서울 강남구 역삼동 683-6,37.508286,127.0438,2,12353,선정릉역 4번출구(청원)
서울 서대문구 홍제동 136-14 빌트 인왕산,37.586803,126.947449,2,12361,보성빌딩 노외주차장
서울 강남구 삼성동 159,37.512226,127.059311,2,12362,코엑스(B)
서울 마포구 상수동 141-1 BR엘리텔,37.548168,126.925056,2,12366,BR엘리텔 오피스텔(홍익대 예문관)
서울 강남구 삼성동 151-21,37.510487,127.055595,2,12394,롯데렌탈 강남지점(B)
서울 성동구 성수동1가 13-209,37.549484,127.050491,2,12396,서울숲 에이원센터
서울 송파구 신천동 29 롯데월드타워앤드롯데월드몰,37.513584,127.105263,2,12397,롯데월드몰(GV60)
서울 성북구 보문동5가 145-4,37.582726,127.020309,2,12403,동일주유소 뒤
서울 도봉구 쌍문동 103-6,37.645805,127.032669,2,12417,쌍문역 3번출구(인히어 쌍문)
서울 관악구 봉천동 1658-16,37.476227,126.964203,2,12432,낙성대역 1번출구
서울 역삼동 615,37.504147,127.027168,2,12465,신논현역 4번출구(르메르디앙)
서울 금천구 독산동 1160,37.464478,126.890892,2,12501,독산역 1번출구
서울 관악구 봉천동 1703,37.489292,126.9571,2,12504,해성 지역아동센터
"서울 강북구 수유동 63 삼호아파트, 수유프라자",37.631638,127.023514,2,12539,삼호수유프라자
서울 구로구 오류동 9-231,37.495522,126.841904,2,12580,오류동 솔하임오피스텔
서울 성동구 성수동1가 685-61 서울숲 복합문화체육센터,37.549877,127.041748,2,12595,뚝섬유수지 공영주차장
서울 송파구 잠실동 208-4,37.509766,127.085487,2,12599,잠실새내역 3번출구
서울 성동구 성수동2가 321-107 르하임성수,37.542252,127.054832,2,12601,르하임 성수오피스텔
서울 강서구 마곡동 801,37.558491,126.833778,2,12608,발산역 8번출구
서울 광진구 구의동 254-53,37.541748,127.083595,2,12637,대영아파트 옆
서울 강동구 천호동 451-8,37.536961,127.129837,2,12640,강동역 1번출구
서울 은평구 대조동 14-8 기업은행,37.610027,126.929634,2,12641,불광역 4번출구(기업은행)
서울 광진구 중곡동 637-5 리마크빌 군자,37.558868,127.076324,2,12649,군자역 청년주택
"서울 마포구 염리동 150 동도중,서울디자인고등학교",37.545906,126.94722,2,12652,서울디자인고등학교
서울 중구 필동2가 4-3,37.560764,126.993889,2,12655,충무로역 3번출구
서울 구로구 새말로 102,37.505424,126.891449,2,12676,신도림 포스빌오피스텔
서울 강남구 자곡동 669,37.474586,127.107201,2,12684,율현초등학교 앞
서울 마포구 망원동 481-4,37.558846,126.90699,2,12703,포포먼스주차장(나이스파크)
서울 양천구 신정동 1158-1,37.516136,126.849655,2,12707,다락골 공영주차장
서울 동대문구 휘경동 281-1,37.588665,127.058594,2,12709,회기역 하트리움청년주택
서울 은평구 대조동 241 베르디움STAY1,37.613346,126.927032,2,12712,대조동 청년주택
서울 서대문구 미근동 332 웨스트게이트타워,37.564644,126.966438,2,12716,서대문역 8번출구
서울 중구 필동로 6-1 (필동2가),37.560764,126.995972,2,12740,충무로역 1번출구
서울 성수동1가 685-696 갤러리아 포레,37.545502,127.042503,2,12753,서울숲역 갤러리아포레 더몰
서울 휘경동 42-23,37.590912,127.064461,2,12776,동대문 JS빌딩
서울 진관2로 117 (진관동),37.634502,126.930466,2,12780,롯데슈퍼G 은평점
서울특별시 서초구 방배2동 493-3,37.478123,126.982666,2,12792,사당역 13번출구
서울 삼성동 157-1,37.508045,127.056625,2,12798,삼성동 빌딩
서울 도봉구 창동 655-20 흥일빌딩,37.647301,127.034416,2,131,쌍문역 2번출구
서울 구로구 구로동 1124-49,37.485054,126.900131,2,1338,구로디지털단지역(스윙파크주차장)
서울 마포구 상암동 1140 공항철도 디지털미디어시티역,37.576595,126.899162,2,1348,디지털미디어시티역 7번출구
서울 은평구 구산동 340-1,37.614464,126.908501,2,1354,구산동 공영주차장
서울 서초구 반포동 18-3 래미안퍼스티지 중심상가,37.503967,127.001183,2,1368,반포 래미안퍼스티지중심상가(EV)
서울 도봉구 방학동 691-7 신한은행,37.663139,127.036926,2,1403,방학동 신한은행
서울 중랑구 상봉동 83-7,37.595299,127.092834,2,1407,상봉터미널
서울 중랑구 중화동 304-2,37.601128,127.078384,2,141,중화역 3번출구
서울 중랑구 면목동 146-1 면목2동 공동주차장,37.587944,127.080872,2,1417,면목2동사거리
서울 동대문구 신설동 81-79,37.576248,127.023369,2,1465,신설동역 1번출구
서울 구로구 신도림동 337,37.509422,126.887741,2,1546,신도림 푸르지오1차
서울 동작구 대방동 341-2,37.512253,126.926231,2,155,대방역 3번출구
서울 금천구 시흥동 886-14,37.453274,126.902954,2,1561,시흥사거리
서울 강북구 미아동 691-1,37.619534,127.020424,2,1568,삼양동사거리
서울 성북구 동선동1가 121-6 코아루센타시아,37.593048,127.019165,2,1581,성신여대입구역 1번출구
서울 서대문구 신촌동 74-12 신촌민자역사,37.560001,126.942543,2,1582,신촌역(경의중앙선)
서울 용산구 한남동 522-44,37.529816,127.007393,2,1588,한남역 1번출구
서울 동작구 상도동 29-87,37.504848,126.944313,2,159,상도역
서울 강남구 대치동 890-20 KT 선릉타워 East,37.505184,127.053116,2,1614,선릉역 1번출구(KT선릉타워)
서울 강남구 개포동 183-1,37.489735,127.068321,2,1620,개포동공원 공영주차장
서울 강남구 일원동 4-49,37.494125,127.08744,2,1621,탄천 제2호공영주차장
서울 서초구 서초동 1445-3 국제전자센터,37.484741,127.017769,2,163,남부터미널역(국제전자센터)
서울 양천구 신정동 995-2,37.524822,126.864044,2,1643,목동역 7번출구(목동주차장)
서울 은평구 응암동 577-32,37.59082,126.916733,2,1646,새절역 1번출구
서울 강북구 수유동 10-4 대명주차장,37.637909,127.022766,2,165,수유역 5번출구
서울 금천구 독산동 1093,37.456089,126.887451,2,1661,KT광명빌딩(EV)
